Date,Open,High,Low,Close,Volume
,VTI,VTI,VTI,VTI,VTI
2021-01-04,183.6659238025755,183.7035173532507,178.37373868028232,180.3571319580078,8825800
2021-01-05,179.99990089700185,182.31228381735923,179.93409426971084,181.8140869140625,3894000
2021-01-06,180.9493130808539,185.07589684180067,180.91171953460156,183.44970703125,6175700
2021-01-07,184.6340724618191,186.70206146367295,184.6152685196262,186.39186096191406,4830900
2021-01-08,187.1908808290664,187.49168655908477,185.1604851810624,187.29428100585938,7538700
2021-01-11,185.57406213984532,187.11565545089118,185.38606575424558,186.1756591796875,3858600
2021-01-12,186.46708117714564,187.04988869821048,185.49888603312675,186.83367919921875,3874100
2021-01-13,186.80548246498122,187.60448515042944,186.1662917911882,187.0404815673828,3465800
2021-01-14,187.576283882751,188.0274781371957,186.6080887413349,186.86187744140625,4289000
2021-01-15,186.081661960107,186.35425455866587,184.22045907801294,185.23565673828125,3444800
2021-01-19,186.73973791365995,187.09692688724286,185.95953897304867,186.927734375,4153700
2021-01-20,188.0744442756348,189.65363103089828,187.97104411833513,189.2870330810547,5224900
2021-01-21,189.73825938928314,189.87925309737037,188.73245646091002,189.14605712890625,2960600
2021-01-22,188.2436589313204,189.23065794147567,187.96167150830945,188.8358612060547,3045900
2021-01-25,189.19304149132125,189.83223203035817,186.44825427511987,189.37164306640625,5323200
2021-01-26,189.77586983138866,190.19886533652667,188.63846789310455,188.6854705810547,4046900
2021-01-27,187.10629715600834,187.13449590218963,182.97030414986065,184.1547088623047,6727700
2021-01-28,185.02885088259944,187.69843668165964,184.93485986734473,185.6022491455078,5310100
2021-01-29,184.93492023576002,185.41431329669828,181.25013560397645,182.3499298095703,8315700
2021-02-01,184.12649531510422,185.86548001039418,182.85749446612505,185.46128845214844,3900700
2021-02-02,187.24727115062726,188.90167391599158,187.10627743458195,188.12147521972656,3278700
2021-02-03,188.77010055694424,189.1836869610734,187.61389455601307,188.4034881591797,2905600
2021-02-04,189.08967029302067,190.7910614013672,188.96746617699375,190.7910614013672,2746400
2021-02-05,191.87209621820625,192.0318939147037,190.96970753878435,191.86270141601562,3127200
2021-02-08,192.877888351756,193.62047929199872,192.49248633595008,193.5828857421875,3676700
2021-02-09,193.26325379436426,194.0622420797273,192.93424933714036,193.65805053710938,3384800
2021-02-10,194.64506549840877,194.78605922407107,192.18226512558613,193.57345581054688,3682400
2021-02-11,194.2972401855679,194.52284447022993,192.53005682360237,194.03404235839844,2630000
2021-02-12,193.53585599704118,195.0586455577063,193.45125976438345,195.03985595703125,2416700
2021-02-16,195.81062976831828,195.88583119458218,194.1280426781805,194.69203186035156,4955700
2021-02-17,193.65807640192045,194.48526354058615,192.7368695359403,194.28787231445312,4484000
2021-02-18,192.91544745694347,193.723844894029,191.76865075914293,193.16925048828125,3658900
2021-02-19,194.04342847191356,194.60743198671824,193.3102325085906,193.6110382080078,4921800
2021-02-22,192.43606525785776,193.19746005130645,191.67467046440908,191.76866149902344,4400300
2021-02-23,190.39624497471593,192.3984272513834,187.39765461602445,191.7404327392578,5707900
2021-02-24,191.38329273648017,194.090472897429,190.61248872335443,193.89308166503906,3722800
2021-02-25,193.39486002275842,193.99645713110408,187.99927564810352,188.82647705078125,7581100
2021-02-26,189.86982847107865,190.5278229107962,186.63623940366313,188.07443237304688,6324600
2021-03-01,190.9602372062531,193.4982386190279,190.88505012640047,192.90603637695312,4691800
2021-03-02,193.16925622239089,193.2162589100644,190.97906293430503,191.09185791015625,4859000
2021-03-03,191.02606724719627,191.32685863309413,188.1684701935302,188.33767700195312,4334000
2021-03-04,188.0368915467996,189.1648988093554,182.84812124915885,185.35791015625,7198800
2021-03-05,187.40705468770057,189.13665875235566,182.4626793938145,188.70425415039062,6614800
2021-03-08,189.3528886761712,190.7158806707784,187.5950998906355,187.78309631347656,4281400
2021-03-09,190.0954549209333,192.08825690566619,189.60666715355867,190.69705200195312,4116100
2021-03-10,192.2762690112776,192.95306757561366,191.39267008877184,192.06007385253906,4133800
2021-03-11,193.7144394013917,195.359432927888,193.366645359901,194.56983947753906,4102700
2021-03-12,193.78967479276392,195.01167306669996,193.2162763750128,194.95526123046875,4069000
2021-03-15,195.26543167218156,196.36522564615544,194.00584004488212,196.3182373046875,3421900
2021-03-16,196.5908565820395,196.7412594561054,194.91766405187695,195.52865600585938,4599900
2021-03-17,194.8706708127941,196.73185985420994,193.9776770124264,196.27127075195312,3347000
2021-03-18,195.00223742676897,195.93283896483481,192.4830541259609,192.69924926757812,3641900
2021-03-19,192.8308390678129,193.78023016065933,191.35505234553852,192.94363403320312,3871000
2021-03-22,193.52642580369056,194.82361083015996,193.0564276950499,193.9870147705078,3603900
2021-03-23,193.81785128809992,194.05285037752375,191.42085770733578,191.77806091308594,4764800
2021-03-24,192.85903917497907,193.4982441175292,190.189453125,190.189453125,4014500
2021-03-25,189.49341517986363,192.07759297820633,188.1541741633654,191.59658813476562,4976800
2021-03-26,192.50199890276775,194.88811335468014,191.6814815415731,194.727783203125,3554900
2021-03-29,193.89786642811595,194.62407970809153,192.6246510521121,193.81298828125,4562900
2021-03-30,193.50172937465663,194.18078324511188,192.67177144609954,193.75637817382812,3960500
2021-03-31,194.33168563934964,195.81239032266245,194.2845263227212,194.93528747558594,5494800
2021-04-01,196.16136092359395,197.39685732781317,195.75580806323774,197.37799072265625,4543300
2021-04-05,198.85871228935684,199.90558582801134,198.58519687969752,199.67922973632812,5941400
2021-04-06,199.65093970370353,200.40544562843886,199.3868647886967,199.7546844482422,4029900
2021-04-07,199.74526060375766,200.05649486332288,199.08507326119718,199.58493041992188,3299100
2021-04-08,200.4525825922503,200.74496459960938,199.72638380033447,200.74496459960938,3628900
2021-04-09,200.74497901718004,202.0653536345867,200.5280490228172,201.96160888671875,3559100
2021-04-12,201.88615101863743,202.17851864754266,201.197671015957,202.0181884765625,3882800
2021-04-13,202.1690512566274,203.03672785881028,201.8295243782949,202.5840301513672,4056900
2021-04-14,202.82926898776407,203.59320098142402,201.867273622302,202.13136291503906,3765600
2021-04-15,203.461175906015,204.34771929761914,203.20654148664218,204.28170776367188,5439600
2021-04-16,205.09281233875603,205.10223844678342,204.01764599244436,204.80043029785156,4306000
2021-04-19,204.40429515581877,204.57406581845726,202.7726864063093,203.46116638183594,3986900
2021-04-20,202.9801810015407,203.28197473349672,200.810981888531,201.59378051757812,5210300
2021-04-21,201.4994640624126,204.0270567510442,201.12221829563347,203.99876403808594,3167900
2021-04-22,204.14023028457058,204.69667283473078,201.7163966996166,202.40487670898438,4394800
2021-04-23,202.84812585974007,205.47944864398409,202.74438112539343,204.85699462890625,4374300
2021-04-26,205.35684250695033,205.8566995525237,205.08332713273003,205.60205078125,3202500
2021-04-27,205.8850116042114,205.91330431578862,204.98904215859287,205.50775146484375,2670000
2021-04-28,205.6680989377847,206.20567485638526,205.2436794760964,205.47946166992188,2603900
2021-04-29,207.1110926308216,207.15823755856388,204.60236653997728,206.26226806640625,4178800
2021-04-30,205.13995253390908,205.7624210334569,204.4231797832507,204.75328063964844,3256600
2021-05-03,206.1396545593059,206.1396545593059,204.94187703612727,205.11163330078125,3846300
2021-05-04,204.16850213051742,204.22508755139387,201.6503501644998,203.5743408203125,4900000
2021-05-05,204.60236122752045,204.60236122752045,203.0367639882301,203.53662109375,2032600
2021-05-06,203.50834121989507,204.61180024269316,201.90502506004327,204.57408142089844,4131200
2021-05-07,205.03618813310774,206.53577380938827,204.75326101588777,206.30941772460938,3868100
2021-05-10,206.4414442364985,206.45087034290535,203.76296213473358,203.88555908203125,4443800
2021-05-11,201.1599154478096,202.68779373799663,199.96215235225188,202.24452209472656,5959900
2021-05-12,200.82982930774142,201.4805904185744,197.31196325771919,197.689208984375,5788400
2021-05-13,198.41543168021215,200.81097238101978,198.36827236435713,199.8678436279297,4970900
2021-05-14,201.4051350178028,203.67807861894568,201.35797570501109,203.28195190429688,4292600
2021-05-17,202.67837386350948,203.13108605014855,201.58435538997364,202.84814453125,4063200
2021-05-18,203.00849662168685,203.36689021039146,201.20711696088898,201.26370239257812,3173100
2021-05-19,198.59461818289205,200.67892456054688,197.82124573764318,200.67892456054688,6015000
2021-05-20,201.08448694155277,203.39514949880697,201.0561798393554,202.85755920410156,3478300
2021-05-21,203.79128890943844,204.41375742039014,202.49920695661817,202.74441528320312,3623300
2021-05-24,203.94219014744613,205.3191502259761,203.64038200414925,204.79100036621094,2873700
