Date,Open,High,Low,Close,Volume
,HD,HD,HD,HD,HD
2021-01-04,238.37488593323164,238.76020773045195,233.93911828577052,236.50201416015625,5002000
2021-01-05,235.3728835274907,238.84083409959806,235.0144440410966,238.4106903076172,3822600
2021-01-06,236.62744847735743,241.7442428473295,234.6649600479839,239.77281188964844,3949200
2021-01-07,239.2171966465681,240.85707017232298,238.51823012535127,238.598876953125,3833200
2021-01-08,239.5756153560237,242.60447913466388,239.26197059928614,241.1348419189453,3757700
2021-01-11,239.68317528587124,244.9702327682906,239.49499934648992,243.0525665283203,3764400
2021-01-12,242.94498869670133,249.06545092364087,242.5327847024087,247.62269592285156,4030900
2021-01-13,249.39699089301493,251.3415664520027,245.48098484937907,245.5795440673828,3921400
2021-01-14,245.98282354131968,246.3412629877915,239.86238863496195,240.4627685546875,4641400
2021-01-15,240.7226754155638,247.67651630480867,240.158120234985,246.95960998535156,5131700
2021-01-19,249.11925861466125,249.11925861466125,244.6566088131975,244.8089599609375,3615800
2021-01-20,244.8626819066912,248.41127889852288,243.29448540774624,245.8035888671875,3498400
2021-01-21,247.52416412917515,251.53875745978033,247.0313132561963,250.06015014648438,4397900
2021-01-22,250.24836180659508,255.46371527892555,249.00275242288635,254.4959259033203,4501900
2021-01-25,254.36151383409828,256.08203435219485,252.1839672343914,255.46371459960938,4025900
2021-01-26,255.76843781711133,255.9745261867187,252.43489827491,253.24139404296875,2472200
2021-01-27,250.90245286612975,251.63727145318873,244.7103141161484,245.5795440673828,4337000
2021-01-28,247.47936370898117,253.56394697328514,246.36816578104396,249.16403198242188,3463000
2021-01-29,247.15672642586335,248.27686677888553,241.97719852737586,242.6851348876953,4079500
2021-02-01,243.05261639660986,244.32508090117142,239.486078608271,242.01312255859375,3707800
2021-02-02,241.95034973103694,247.04923151129137,241.9413798558751,243.88595581054688,4111800
2021-02-03,243.6440289990819,247.07612767576842,242.5865955162297,245.68716430664062,2802700
2021-02-04,245.75882472630826,250.4096502516562,245.75882472630826,249.85406494140625,2976000
2021-02-05,251.17133876638385,252.48862501753842,248.94897028873066,249.88987731933594,2389900
2021-02-08,250.63364907706378,251.28782089505034,248.1245455989371,250.93832397460938,3475600
2021-02-09,250.60676061822414,251.09066890105655,247.88257166121093,248.01698303222656,2507800
2021-02-10,249.1461114053655,249.95260703742727,247.55103254295773,249.737548828125,2410600
2021-02-11,249.05659119701534,251.13557918301538,247.33607016164126,248.2769775390625,2595300
2021-02-12,248.3306483229658,249.75546366785838,247.84674000013374,248.68014526367188,2392200
2021-02-16,248.23213919852893,249.6838371128782,246.3234151455201,246.7804412841797,2873500
2021-02-17,246.91479695046368,252.51549896499094,246.78932809869295,251.7358856201172,3536400
2021-02-18,251.6283848898192,255.1053058459075,250.7591546507971,253.64463806152344,3532000
2021-02-19,253.48333884056495,254.41530349903041,250.4096795247527,250.5889129638672,4079900
2021-02-22,249.30742383754898,249.558334216357,245.20324106693676,247.19261169433594,3995500
2021-02-23,241.39479044074122,241.65467072383012,230.8206464967223,239.4770965576172,12111000
2021-02-24,235.8836610283753,239.25302482962542,227.63941656411853,232.9623260498047,14512700
2021-02-25,232.76515586322483,233.79567947653356,228.2487561604479,228.73265075683594,6545400
2021-02-26,230.99087260079267,233.2042712182127,229.50332280533988,231.5016632080078,7871200
2021-03-01,231.92287454253074,235.2116194588748,231.61819957339756,234.44094848632812,4528900
2021-03-02,234.4946663824917,235.77610044249718,232.78308856197944,233.24908447265625,3740300
2021-03-03,232.34402196173173,233.43728018354184,229.41374425892317,230.62347412109375,4257500
2021-03-04,229.40476163256946,230.17540512703312,221.4293671858729,224.86146545410156,7154900
2021-03-05,226.05332363434374,227.79178398988276,220.97236764052286,227.18243408203125,6351800
2021-03-08,227.8186827915751,235.8837091685523,226.28633803514342,232.12002563476562,5037400
2021-03-09,235.43564659134853,239.7728278027113,234.59329865492856,237.4339599609375,6625300
2021-03-10,239.78745680192586,242.3393342413108,238.12825351582194,240.07598876953125,3798400
2021-03-11,242.2040724632584,244.16983229950654,240.9416591518397,242.42950439453125,4371300
2021-03-12,241.1671146960013,246.902090380197,240.54492030328493,246.26187133789062,4190500
2021-03-15,247.5242487865116,252.16814084655684,247.37996905512102,251.167236328125,4355200
2021-03-16,251.1672782848429,254.75613744796578,250.36472730464632,254.359375,4458900
2021-03-17,253.51170462684877,255.98242938599037,251.80742629459405,252.51077270507812,5908400
2021-03-18,251.6090665574049,257.41619485901555,250.46388234185076,255.3332061767578,4808100
2021-03-19,255.7660581044702,260.6894836425781,254.6749477738292,260.6894836425781,13729200
2021-03-22,258.3450393251532,261.7986450201856,256.2710761948848,260.5452575683594,5564700
2021-03-23,261.14933935288377,264.59394568381504,260.5451972196191,261.4830017089844,4801200
2021-03-24,260.8338134884325,267.6147971903153,260.5903293507207,263.9808349609375,4842000
2021-03-25,264.23332905226476,268.60671493082447,263.7193375377785,267.9754943847656,5373500
2021-03-26,268.1197385384078,274.12524893910205,266.9384773316343,273.95391845703125,5865900
2021-03-29,273.4940453662799,275.52293302483855,270.4552269206513,272.5021667480469,4642900
2021-03-30,272.00619571567165,275.6401577871959,270.5544271113376,274.86468505859375,5045400
2021-03-31,275.47787338119366,277.7502177819475,274.25153664640476,275.25244140625,4744100
2021-04-01,276.72221513103415,278.2280850566615,274.0260579760824,277.5067138671875,3923900
2021-04-05,279.39136344311476,284.81075681572906,279.30118515127344,284.40496826171875,4697200
2021-04-06,282.79078599315676,284.89182676032414,282.3579743469746,282.944091796875,3988600
2021-04-07,282.0964827374013,284.1704729024444,280.37417957474986,281.7628479003906,3799300
2021-04-08,281.9702715623002,284.2696662613573,280.0676117465134,283.5302429199219,4035600
2021-04-09,284.37795814940307,287.93979479680945,283.81889118609587,287.858642578125,4607800
2021-04-12,286.49688748210514,289.73408618828086,286.127175872514,289.26519775390625,3556800
2021-04-13,289.03080323271615,289.3644381072058,285.8477052809603,288.91357421875,3635100
2021-04-14,288.2913894329131,290.98757428810217,287.9126791644102,288.5709228515625,3440600
2021-04-15,288.74228065652017,291.61879483412577,288.5980008915418,291.0236511230469,3508200
2021-04-16,292.9172474813406,296.3708802741343,292.1056979865734,295.8388366699219,6213100
2021-04-19,294.40510001114677,296.5151397565854,293.4582968305116,294.729736328125,4494300
2021-04-20,293.96325060258465,295.4871727228365,290.5006192964854,292.12371826171875,4462900
2021-04-21,293.02539230398355,295.6854997233499,292.06056468899584,293.9181213378906,3740100
2021-04-22,294.1436238327013,294.35100361797834,287.50689281430635,289.8694152832031,4875000
2021-04-23,290.5277508327208,293.5395190951869,288.17422640814766,292.0606994628906,3405700
2021-04-26,291.8712930959316,292.1598526412646,287.93977248534344,288.5439147949219,2848500
2021-04-27,289.00377821500484,290.7801831943227,288.8955752751155,289.0849304199219,3335800
2021-04-28,290.31130151413475,291.22202795887927,287.9217006210744,288.2914123535156,2713400
2021-04-29,290.09482689026316,293.7738915224625,289.5267340045157,293.36810302734375,3261900
2021-04-30,293.1065742297006,293.8099207262052,290.00462877882245,291.8622131347656,3118700
2021-05-03,294.2158043496215,299.03102846282025,293.67476205766064,297.8136901855469,3683700
2021-05-04,296.7766917254158,300.48280782495027,296.5602858282935,300.0679931640625,3954400
2021-05-05,301.4025133140465,301.4025133140465,298.616177749734,299.418701171875,3227200
2021-05-06,300.87951162004043,304.6126502099049,300.4827492070146,304.4052429199219,3539600
2021-05-07,303.59365565245236,306.41606757253976,302.5566743687207,305.9111022949219,2998100
2021-05-10,306.9932393784255,311.7182842269593,306.1726637812442,307.5973815917969,4840600
2021-05-11,304.37820387117813,304.78399238324965,295.9560696323993,298.1653137207031,5500900
2021-05-12,294.43212474111397,296.48806283857425,285.1894156263894,285.8476867675781,5822000
