Date,Open,High,Low,Close,Volume
,CVX,CVX,CVX,CVX,CVX
2021-01-04,70.39235429515482,71.0536996879483,69.35072757528646,70.02861022949219,9234900
2021-01-05,70.67340909075875,73.7569517243022,70.53287393531639,71.92170715332031,13414800
2021-01-06,73.5751135955636,75.04661485833587,72.59962307313542,74.23646545410156,13916800
2021-01-07,74.72419914472535,75.0796746249025,73.83137612840346,74.58366394042969,9286600
2021-01-08,76.1213187217792,76.41065782767531,74.77381526027537,75.29463195800781,11152100
2021-01-11,73.67430817680501,76.13783058288679,73.21962804793863,75.7244873046875,10635000
2021-01-12,76.6007773022807,77.64239779446405,75.81542131035714,77.16291809082031,10923900
2021-01-13,77.04717938744541,77.3117188155394,76.00555893707892,77.08851623535156,9723300
2021-01-14,77.65892455822906,79.62643597347798,77.53492033341423,78.9402847290039,13950200
2021-01-15,77.89039317776246,77.96479192592676,75.81540855947468,76.12954711914062,10244600
2021-01-19,77.29518708807143,78.56001641310108,77.1215836814122,78.13014221191406,9574800
2021-01-20,78.53521140054586,78.99815378631375,77.956533418336,78.84934997558594,8735400
2021-01-21,77.59278406766481,78.25413569396845,75.41033253082595,76.06341552734375,10393100
2021-01-22,74.73245288529996,76.07994946592065,74.26124188287656,75.83194732666016,7810600
2021-01-25,74.91434175007672,75.25327997541388,73.84791528224731,75.14581298828125,7689400
2021-01-26,76.22049797431,76.80745097959525,73.79830611186617,73.87271118164062,7827800
2021-01-27,72.35987880280773,74.69113481774211,71.71506424867329,72.91375732421875,10178500
2021-01-28,73.30229001642086,74.52578880446096,72.95508320214151,73.59162902832031,8155500
2021-01-29,71.78118829651594,72.20279385857278,70.20221409836184,70.43368530273438,14699800
2021-02-01,71.08676213652765,72.16972561495072,69.91286895618312,71.43397521972656,8073600
2021-02-02,72.75668473896464,73.05429240033749,71.53318587475204,71.97132873535156,9233100
2021-02-03,71.96305493248244,73.8974981157332,71.83078207869599,73.54202270507812,9256500
2021-02-04,73.99670799778515,74.11244359948827,72.7070728104805,73.5750961303711,7917600
2021-02-05,74.35218613711973,74.79032897480089,73.2774911598087,73.7900390625,8017300
2021-02-08,74.64153088407939,76.08823237618975,74.4100596544806,75.62528991699219,9886600
2021-02-09,75.31113965934948,75.45167485207959,74.24471330658102,75.19540405273438,7605500
2021-02-10,75.5426241065443,76.54291420016389,74.89780952612162,76.48504638671875,8778800
2021-02-11,76.3610387580892,76.41890656420145,74.46792580510605,76.07169342041016,8572400
