Date,Open,High,Low,Close,Volume,daily_return,log_return,close_lag_1,close_lag_3,close_lag_7,sma_10,ema_10,macd,rsi_14,roc_5,bb_mavg,bb_high,bb_low,atr,obv,volume_change,future_return,target
2021-02-22,114.11757604540291,114.52259663527924,113.74855148706386,113.9285659790039,6975500.0,-0.004248043433453419,-0.004257092004868167,114.41460418701172,115.62067413330078,115.4046630859375,115.35245513916016,115.3457996915669,0.07987505590644228,33.69402983904753,-0.814929417662099,116.07114715576172,118.76093606436274,113.3813582471607,1.7313061403454866,-39733200.0,-0.15733458969062197,-0.01809119427677708,0
2021-02-23,115.00862019273576,116.94372610774327,114.47759291626215,114.77460479736328,10145300.0,0.007426046409776621,0.007398609077344782,113.9285659790039,116.58370208740234,115.50365447998048,115.20394439697266,115.24194607443897,0.10193719981548455,39.01275559429507,-0.3127176597279191,115.85873413085938,118.23532067935257,113.48214758236618,1.8230099966593352,-29587900.0,0.45441903806178763,-0.028387627356154965,0
2021-02-24,114.62162921453636,115.42268187066033,114.22561097501531,114.90065002441406,7263000.0,0.0010981978746371635,0.001097595296477587,114.77460479736328,114.41460418701172,114.86463165283205,115.11304016113282,115.17989224716172,0.1322723471304954,39.78768314334385,-0.6227468523982072,115.61437072753907,117.19715228028457,114.03158917479357,1.7783000608725978,-22324900.0,-0.2841019979695031,-0.03525006012513199,0
2021-02-25,114.74760960006624,116.09769425563906,113.66755011582887,113.9285659790039,7790800.0,-0.008460213629806312,-0.008496204373822258,114.90065002441406,113.9285659790039,115.13465118408205,114.96543045043946,114.95237838022393,0.0958211139836409,35.98962582480159,-2.277450501964582,115.53336563110352,117.27878085363582,113.78795040857122,1.8248603522252824,-30115700.0,0.07266969571802284,-0.03499755070115562,0
2021-02-26,113.89256098401889,114.24358065327678,109.64431518834802,111.18340301513672,17718800.0,-0.024095475443560832,-0.024390520554415596,113.9285659790039,114.77460479736328,115.62067413330078,114.53340530395508,114.26711013202625,-0.09395184473682305,27.892233880642365,-2.824116025078033,115.22599716186524,117.63574269388246,112.81625162984801,2.023032145989817,-47834500.0,1.274323561123376,0.019833348326782296,1
2021-03-01,111.75045787209577,112.94752179460684,111.60644625825437,111.86746215820312,7740200.0,0.0061525292850883595,0.006133679752144781,111.18340301513672,114.90065002441406,116.58370208740234,114.23368835449219,113.83081050042203,-0.15081659979528128,31.99804915619245,-1.809119427677713,115.04958686828613,117.86607137842194,112.23310235815032,2.004538334095553,-40094300.0,-0.5631645483892814,0.024297789246340296,1
2021-03-02,111.4894256295013,112.38047504226272,111.09340061634036,111.51642608642578,10206500.0,-0.0031379640246143037,-0.0031428977576789356,111.86746215820312,113.9285659790039,114.41460418701172,113.87186584472656,113.41001333424089,-0.18710974013563697,31.021873082451123,-2.8387627356154925,114.82142372131348,117.98508840651147,111.6577590361155,1.9532909120831818,-50300800.0,0.3186351773855973,0.018402057211209355,1
2021-03-03,111.39942054365108,111.78644313498488,110.51737352786311,110.85039520263672,7537000.0,-0.00597249129265387,-0.005990397952620589,111.51642608642578,111.18340301513672,113.9285659790039,113.39483795166015,112.94462821940375,-0.22828221659197911,29.201591858349303,-3.525006012513199,114.56805992126465,118.12691692463066,111.00920291789863,1.9044179617287949,-57837800.0,-0.2615490128839465,0.03393956921639396,1
2021-03-04,110.7963918062072,112.2994768893562,109.3923129852394,109.94134521484376,10228100.0,-0.008200692348738992,-0.008234503000284285,110.85039520263672,111.86746215820312,114.77460479736328,112.7306022644043,112.3985767640292,-0.2853432472794457,26.88299027297441,-3.4997550701155613,114.26204223632813,118.27775913166381,110.24632534099244,1.9760426718993667,-68065900.0,0.35705187740480304,0.03896856067272192,1
2021-03-05,110.49037393835668,113.70355896912277,110.3013638620588,113.38854217529295,10490900.0,0.031354873398290684,0.030873348912649666,109.94134521484376,111.51642608642578,114.90065002441406,112.62799606323242,112.57857047516805,-0.07071582419984246,44.78617996971934,1.9833348326782407,114.12478446960449,118.06211925143205,110.18744968777693,2.1036263206407693,-57575000.0,0.025693921647226725,0.017145533564216775,1
2021-03-08,113.19051798645624,116.01667326459734,112.7944929911312,114.5855941772461,9224700.0,0.010557080803654362,0.010501743949152603,113.38854217529295,110.85039520263672,113.9285659790039,112.69369888305664,112.94348387554587,0.15951171521348484,49.417881924285226,2.4297789246340304,114.0230770111084,117.79915072767155,110.24700329454525,2.183523031556868,-48350300.0,-0.12069507859192252,0.00981865392437542,1
2021-03-09,114.89163523257236,116.03469821195036,113.46054903089588,113.5685577392578,8859700.0,-0.008875779239885029,-0.008915403607449085,114.5855941772461,109.94134521484376,111.18340301513672,112.57309417724609,113.05713366894804,0.24578668608369436,45.89523898578302,1.8402057211209448,113.88851928710938,117.52543002720395,110.2516085470148,2.211424899378126,-57210000.0,-0.039567682417856354,0.021873537602435933,1
2021-03-10,113.54155273236591,115.58466759906013,112.92951714319234,114.61260986328124,9070900.0,0.009193144166015355,0.009151144426390935,113.5685577392578,113.38854217529295,111.86746215820312,112.5442901611328,113.33994752246316,0.3682859586538745,49.847515327546304,3.3939569216393988,113.82866516113282,117.3754199997986,110.28191032246704,2.24311958198453,-48139100.0,0.023838278948497216,0.008481209257791056,1
2021-03-11,114.42360686567238,115.07164539631368,114.05458912102212,114.22560119628906,6941500.0,-0.0033766674317409207,-0.003382381239257587,114.61260986328124,114.5855941772461,111.51642608642578,112.57399368286133,113.50097546315878,0.41490195279964426,48.43512277851299,3.8968560672721857,113.76971206665038,117.24826431832152,110.29115981497925,2.155543631506461,-55080600.0,-0.23475068626045925,0.014104203254950765,1
